supply_id,supply_name,supply_type,supplier_name,is_council,supply_population,protozoa_barrier,bacteria_barrier,residual_disinfection,dwsp_lodged,supplier_notifications_received_for_maybe_or_is_unsafe_water,supplier_notifications_received_for_mav_exceedance,laboratory_notifications_received_for_bacterial_mav_exceedance,laboratory_notifications_received_for_chemical_mav_exceedance,aluminium_mav_exceeded,arsenic_mav_exceeded,chlorate_mav_exceeded,chlorine_mav_exceeded,disinfection_by_product_mav_exceeded,lead_mav_exceeded,manganese_mav_exceeded,temporary_consumer_advisory_issued_in_2023,long_term_consumer_advisory_active_in_2023,total_number_of_days_in_2023_in_which_consumer_advisory_is_active
NAT001,National Park,Networked supply,Ruapehu District Council,Yes,240,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TIH001,Tihiroa,Networked supply,Otorohanga District Council,Yes,400,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00464,Karaka Bulk Water Ltd,Water carrier service,Karaka Bulk Water Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
GLE018,Glen Oroua Hall,Self-supplied building,Glen Oroua Hall Society Inc,No,25,Not Applicable,No,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KUM002,Kumeroa School,Self-supplied building,Ministry of Education,No,46,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MOT015,Motumaoho School,Self-supplied building,Ministry of Education,No,100,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
PAP006,Paparore School,Self-supplied building,Ministry of Education,No,60,Yes,Yes,Not Applicable,No,0,0,3,0,No,No,No,No,No,No,No,No,No,0
TAN002,Tangimoana School,Self-supplied building,Ministry of Education,No,12,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TUR002,Turakina School,Self-supplied building,Ministry of Education,No,70,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WHI019,Whitford War Memorial Domain,Self-supplied building,Auckland Council,Yes,100,Yes,Yes,Not Applicable,Yes,0,1,1,0,No,No,No,No,No,No,No,Yes,No,12
KAI005,Kaitangata,Networked supply,Clutha District Council,Yes,830,Yes,Yes,Yes,Yes,6,1,0,1,Yes,No,No,No,No,No,No,Yes,No,59
OHO001,Ohoka,Networked supply,Waimakariri District Council,Yes,295,Not Applicable,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00548,Booth's Logistics,Water carrier service,Booths Logistics,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OWH001,Owhango,Networked supply,Ruapehu District Council,Yes,200,No,Yes,No,Yes,1,0,0,0,No,No,No,No,No,No,No,Yes,No,6
OTO001,Otorohanga,Networked supply,Otorohanga District Council,Yes,3050,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
HIG002,Highbank Water Society Supply,Networked supply,Highbank Water Society Limited,No,240,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
GLE007,Glen Oroua School,Self-supplied building,Ministry of Education,No,90,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MOT006,Motupipi School,Self-supplied building,Ministry of Education,No,100,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TUR003,Turoa Ski Area,Self-supplied building,Ruapehu Alpine Lifts Ltd,No,4500,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
LAW001,Lawrence,Networked supply,Clutha District Council,Yes,430,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WES004,West Eyreton,Networked supply,Waimakariri District Council,Yes,941,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAU003,Taumarunui,Networked supply,Ruapehu District Council,Yes,4870,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAW001,Kawhia,Networked supply,Otorohanga District Council,Yes,390,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ANI001,Aniwaniwa,Networked supply,Department of Conservation,No,150,Yes,Yes,No,No,0,0,1,0,No,No,No,No,No,No,No,No,Yes,67
GLE011,Glenbervie School,Self-supplied building,Ministry of Education,No,261,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MOT021,"Home Bay, Motutapu Island Campsite",Networked supply,Department of Conservation,No,268,Yes,Yes,No,No,0,0,0,0,No,No,No,No,No,No,No,No,Yes,67
PAP002,Papatowai Campsite,Networked supply,Department of Conservation,No,50,No,No,No,No,0,0,0,0,No,No,No,No,No,No,No,No,Yes,67
TAN003,Tangiteroria School,Self-supplied building,Ministry of Education,No,60,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TUT002,Tutira School,Self-supplied building,Ministry of Education,No,45,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WHI008,Whitikahu School,Self-supplied building,Ministry of Education,No,100,Yes,Yes,Not Applicable,No,1,0,0,0,No,No,No,No,No,No,No,Yes,No,11
CLA003,Clarkville Te Kura ki Waimatao,Self-supplied building,Ministry of Education,No,205,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MIL001,Milton,Networked supply,Clutha District Council,Yes,2529,Yes,Yes,Yes,Yes,9,2,0,3,No,No,No,Yes,Yes,No,No,No,No,0
WAI011,Waikuku Beach,Networked supply,Waimakariri District Council,Yes,1185,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
RAE001,Raetihi,Networked supply,Ruapehu District Council,Yes,749,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00467,Tally-Ho Industries Ltd,Water carrier service,Tally-Ho Industries Ltd,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
AOK001,Aokautere School,Self-supplied building,Ministry of Education,No,90,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MOT022,Motutapu Outdoor Ed. Camp,Self-supplied building,Motutapu Outdoor Education Camp Trust,No,10,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
PAP011,Papueru Marae,Self-supplied building,Papueru Marae,No,33,No,No,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAN004,Tangowahine School,Self-supplied building,Ministry of Education,No,50,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TUT001,Tuturau Primary School,Self-supplied building,Ministry of Education,No,52,Yes,Yes,Not Applicable,No,1,1,0,0,No,No,No,No,No,No,No,No,No,0
WOO007,Woodhill School,Self-supplied building,Ministry of Education,No,130,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
NOR003,North Bruce Rural,Networked supply,Clutha District Council,Yes,1088,Yes,Yes,Yes,Yes,149,75,1,125,Yes,No,No,No,No,No,No,No,Yes,271
RAN001,Rangiora,Networked supply,Waimakariri District Council,Yes,18910,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAN058,Manawatawa,Water carrier supply,Ngai Tupoto ki Motukaraka Trust,No,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,1,0,No,No,No,No,No,No,No,No,No,0
OHA001,Ohakune,Networked supply,Ruapehu District Council,Yes,1500,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00288,Franklin Household Water Cartage,Water carrier service,Franklin Household Water Cartage,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WAI197,Glenbrook Irrigation Company Limited,Networked supply,Glenbrook Irrigation Company,No,190,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
GLE019,Glenbrook Road Reserve,Self-supplied building,Auckland Council,Yes,400,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
POR006,Poroutawhao School,Self-supplied building,Ministry of Education,No,100,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAO001,Taonui School,Self-supplied building,Ministry of Education,No,46,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WOO003,Woodlands Full Primary School,Self-supplied building,Ministry of Education,No,85,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MOA001,Moa Flat,Networked supply,Clutha District Council,Yes,534,Yes,Yes,Yes,Yes,13,7,0,14,Yes,No,No,No,Yes,No,No,No,Yes,304
MAN009,Mandeville,Networked supply,Waimakariri District Council,Yes,2435,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00154,Hibiscus Water Supply (2008) Ltd,Water carrier service,Hibiscus Water Supply (2008) Limited,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
PAL001,Palmerston North City,Networked supply,Palmerston North City Council,Yes,72284,No,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
GLE017,Glentui Private Community Water Supply Scheme Incorporated,Networked supply,Glentui Private Community Water Supply Scheme Incorporated,No,72,Yes,Yes,No,No,0,0,0,0,No,No,No,No,No,No,No,No,Yes,365
KAR006,Karamea Area School,Networked supply,Ministry of Education,No,100,Yes,Yes,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
API003,Apiti Domain,Self-supplied building,Manawatu Rangitikei Shared Services,No,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KUR005,Te Kura o Hato Hohepa Te Kamura,Self-supplied building,The Te Kura o Hato Hohepa Te Kamura Board of Trustees,No,30,Yes,Yes,Not Applicable,No,0,0,1,0,No,No,No,No,No,No,No,No,No,0
POR008,Porter Heights Skifield,Self-supplied building,Porters Ski Area,No,40,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAO002,Taoroa School,Self-supplied building,Ministry of Education,No,35,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TWY001,Twyford School,Self-supplied building,Ministry of Education,No,200,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OWA001,Owaka,Networked supply,Clutha District Council,Yes,315,Yes,Yes,Yes,Yes,2,0,0,0,No,No,No,No,No,No,No,No,No,0
CUS001,Cust,Networked supply,Waimakariri District Council,Yes,333,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00157,Edward T Court,Water carrier service,Edward T Court,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ASH001,Ashhurst,Networked supply,Palmerston North City Council,Yes,2800,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
GLE013,Glenwood Water Company Limited,Networked supply,Lions Den Holdings Limited,No,200,Yes,Yes,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
LIV001,Living Springs,Networked supply,Living Springs Trust,No,39,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
API002,Apiti Hall,Self-supplied building,Manawatu Rangitikei Shared Services,No,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KUR006,Kuranui Primary School,Self-supplied building,Ministry of Education,No,60,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
POT001,Potaka School,Self-supplied building,Ministry of Education,No,35,Yes,Yes,Not Applicable,No,0,1,1,0,No,No,No,No,No,No,No,No,No,0
TAP007,Tapapakanga Regional Park,Networked supply,Auckland Council,Yes,400,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
YAL001,Yaldhurst School Totara Tukaha,Self-supplied building,Ministry of Education,No,130,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAI008,Kaitaia,Networked supply,Far North District Council,Yes,5400,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
GAR001,Garrymere,Networked supply,Waimakariri District Council,Yes,105,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
BLE001,Blenheim,Networked supply,Marlborough District Council,Yes,26835,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
LON001,Longburn,Networked supply,Palmerston North City Council,Yes,350,No,Yes,Yes,Yes,1,0,0,0,No,No,No,No,No,No,No,No,No,0
LON003,Longburn 88 Works Road Bore,Networked supply,Icepak or Longburn Properties Limited (Land Owner & consent holder),No,50,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00471,I Suk Up Ltd,Water carrier service,I Suk Up Ltd,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
API001,Apiti School,Self-supplied building,Ministry of Education,No,30,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
GLE012,Glentanner Park Centre,Self-supplied building,Glentanner Park (Mount Cook) Limited,No,450,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KUR002,Kuratau School,Self-supplied building,Ministry of Education,No,107,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
POU003,Poukawa School,Self-supplied building,Ministry of Education,No,100,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAP009,Tapora Hall,Self-supplied building,Auckland Council,Yes,100,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
UMA001,Umawera School,Self-supplied building,Ministry of Education,No,30,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAW002,Kawakawa / Moerewa,Networked supply,Far North District Council,Yes,3500,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAI003,Kaiapoi,Networked supply,Waimakariri District Council,Yes,13778,No,Yes,Yes,Yes,1,0,0,0,No,No,No,No,No,No,No,No,No,0
PIC001,Picton/Waikawa,Networked supply,Marlborough District Council,Yes,4506,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
BUN001,Bunnythorpe,Networked supply,Palmerston North City Council,Yes,493,Not Applicable,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00304,Jack Soper Contracting Co Ltd,Water carrier service,Jack Soper Contracting Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
APP001,Appleby School,Self-supplied building,Ministry of Education,No,130,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
GLO001,Gloriavale,Networked supply,Gloriavale Community,No,476,Yes,Yes,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
LAD001,Ladbrooks School,Self-supplied building,Ministry of Education,No,200,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
PAR006,Parklands School (Mtueka),Self-supplied building,Ministry of Education,No,250,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAP004,Tapora Primary School,Self-supplied building,Ministry of Education,No,30,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
UPO001,Upokongaro School,Self-supplied building,Ministry of Education,No,150,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
HOR008,Hore Road Water Supply Scheme,Networked supply,Hore Road Water Supply Scheme,No,5,Not Applicable,No,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KER001,Kerikeri,Networked supply,Far North District Council,Yes,6700,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
PEG001,Pegasus - Woodend,Networked supply,Waimakariri District Council,Yes,9395,No,Yes,Yes,Yes,1,0,0,0,No,No,No,No,No,No,No,No,No,17
KAH005,Kahorekau,Networked supply,Otorohanga District Council,Yes,130,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,Yes,365
RIV002,Riverlands Industrial,Networked supply,Marlborough District Council,Yes,740,No,No,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
HAH002,"Hahei, Grange Road",Networked supply,Grange Road Water Association (Hahei) Incorporated,No,55,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00473,Parched As Bulk Water,Water carrier service,Parched As Bulk Water,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
GOL001,Golden Bay High School,Self-supplied building,Ministry of Education,No,330,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
LAG001,Ashburton Borough School,Self-supplied building,Ministry of Education,No,45,Yes,Yes,Not Applicable,No,1,0,2,0,No,No,No,No,No,No,No,No,Yes,133
PAT008,Patoka School,Self-supplied building,Ministry of Education,No,100,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAP002,Tapotupotu Motor Camp,Networked supply,Department of Conservation,No,200,No,No,No,No,0,0,0,0,No,No,No,No,No,No,No,No,Yes,67
UPP003,Upper Atiamuri School,Self-supplied building,Ministry of Education,No,72,Yes,Yes,Not Applicable,No,1,0,0,0,No,No,No,No,No,No,No,Yes,No,14
WC00500,CHB Water Deliveries,Water carrier service,CHB Water Deliveries Limited,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAI006,Kaikohe,Networked supply,Far North District Council,Yes,4200,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OXF101,Oxford Rural No.1,Networked supply,Waimakariri District Council,Yes,1053,No,Yes,Yes,Yes,2,0,0,0,No,No,No,No,No,No,No,Yes,No,68
REN001,Renwick,Networked supply,Marlborough District Council,Yes,2418,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
GUN002,Gunbar Drive,Networked supply,Gunbar Drive,No,25,Not Applicable,Yes,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAT031,Matihetihe Marae,Networked supply,Matihetihe Marae,No,98,Yes,Yes,No,Yes,1,1,2,0,No,No,No,No,No,No,No,Yes,No,198
WC00474,Collin Walters and Sons,Water carrier service,Collin Walters,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ARA006,Aranga School,Self-supplied building,Ministry of Education,No,40,Yes,Yes,Not Applicable,No,1,1,1,0,No,No,No,No,No,No,No,Yes,No,8
GOO003,Goodwood School,Self-supplied building,Ministry of Education,No,280,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
LAK008,Lake Brunner School,Self-supplied building,Ministry of Education,No,55,Yes,Yes,Not Applicable,No,0,0,1,0,No,No,No,No,No,No,No,No,No,0
POU002,Pouto School,Self-supplied building,Ministry of Education,No,40,Yes,Yes,Not Applicable,No,1,1,1,0,No,No,No,No,No,No,No,Yes,No,23
PAT017,Farmhouse Preschool Franklin Ltd,Self-supplied building,Farmhouse Preschool Limited,No,35,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAP006,Tapu School,Self-supplied building,Ministry of Education,No,20,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
URU003,Urupukapuka Island,Networked supply,Department of Conservation,No,336,Yes,Yes,No,No,0,0,0,0,No,No,No,No,No,No,No,No,Yes,67
OKA003,Okaihau,Networked supply,Far North District Council,Yes,800,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OXF103,Oxford Urban - Rural No. 2,Networked supply,Waimakariri District Council,Yes,3043,No,Yes,Yes,Yes,1,0,0,0,No,No,No,No,No,No,No,Yes,No,16
HAV002,Havelock,Networked supply,Marlborough District Council,Yes,588,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAN001,Mangaweka,Networked supply,Manawatu Rangitikei Shared Services,No,150,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
HAH003,Hahei Pa Road,Networked supply,Hahei Water Supply Association Incorporated,No,200,No,No,No,Yes,1,0,0,0,No,No,No,No,No,No,No,No,Yes,365
ARA007,Arapohue School,Self-supplied building,Ministry of Education,No,45,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
LAK011,Hans Bay - Lake Kaniere Camp Ground,Networked supply,Department of Conservation,No,160,No,No,No,No,0,0,4,0,No,No,No,No,No,No,No,No,Yes,365
URU002,Uruti School,Self-supplied building,Ministry of Education,No,20,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OMA002,Opononi Omapere,Networked supply,Far North District Council,Yes,900,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OTA005,Otaio/Makikihi Rural,Networked supply,Waimate District Council,Yes,422,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
AWA300,Awatere,Networked supply,Marlborough District Council,Yes,1333,No,Yes,No,Yes,1,0,0,0,No,No,No,No,No,No,No,No,Yes,365
MAR001,Marton,Networked supply,Manawatu Rangitikei Shared Services,No,4764,No,Yes,Yes,Yes,1,3,0,6,No,No,No,No,Yes,No,No,No,No,0
WC00308,Double H2Go Ltd,Water carrier service,Double H2GO Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
HAK002,Hakataramea Valley Rural,Networked supply,Hakataramea Water Scheme Committee Incorporated,No,165,No,Yes,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MIL006,Millers Flat,Networked supply,Millers Flat Water Company Limited,No,180,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00476,Blake's Quality Water,Water carrier service,Blakes Quality Water Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ARA009,Ararimu School,Self-supplied building,Ministry of Education,No,130,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
GOR002,Gorge Road School,Self-supplied building,Ministry of Education,No,55,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
PRI001,Princess Margaret Hospital,Self-supplied building,Canterbury District Health Board,No,400,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAR002,Tarras School,Self-supplied building,Ministry of Education,No,20,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OMA003,Omanaia Rawene,Networked supply,Far North District Council,Yes,780,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WAI031,Waihaorunga Rural,Networked supply,Waimate District Council,Yes,99,No,Yes,Yes,Yes,4,2,2,0,No,No,No,No,No,No,No,No,Yes,365
TEK048,Te Kinga Water Supply,Networked supply,Te Kinga Holdings Limited,No,100,No,No,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SED300,Seddon,Linked supply,Marlborough District Council,Yes,552,Not Applicable,Not Applicable,No,Yes,1,0,0,0,No,No,No,No,No,No,No,No,No,0
BUL001,Bulls,Networked supply,Manawatu Rangitikei Shared Services,No,1419,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00309,Rhodes for Roads,Water carrier service,Warwick Rhodes Contractors Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
HAM004,Hamama Rural,Networked supply,Hamama Water Supply Society Incorporated,No,60,No,No,No,Yes,0,0,1,0,No,No,No,No,No,No,No,No,No,0
MIN001,Minginui Water Supply,Networked supply,Ngati Whare Trust,No,100,No,No,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ARD004,Ardmore Military Training Area,Networked supply,New Zealand Defence Force,No,20,Not Applicable,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
GRA004,Granity School,Self-supplied building,Ministry of Education,No,60,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
LAK005,Lake Rotoiti School,Self-supplied building,Ministry of Education,No,40,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
